node_id,vendorid,deliverytype,resourcetype,dialtype,nattype,scheduleisps,regsource,customermode,province,isp,city,device_type,arch_type,isvm,qoskiller_status,sevendayavg95ratio
node_000739,20002,idc,box,pppoe,fullcone,multi,self,direct,浙江,联通,北京,jarvis.A,host,true,on,0.978
node_000740,10001,idc,vm,staticNetSingle,public,unicom,agent,direct,广东,联通,成都,jarvis.B,host,false,off,0.3854
node_000741,77882,egress,vm,dhcp,symmetric,telecom,agent,direct,浙江,联通,广州,jarvis.C,vm,false,off,0.2145
node_000742,77882,idc,vm,staticNetSingle,public,mobile,self,direct,北京,电信,杭州,jarvis.A,host,true,off,0.5811
node_000743,20002,idc,server,pppoe,public,unicom,agent,resell,浙江,联通,成都,jarvis.B,vm,false,off,0.8145
node_000744,20002,pcdn,vm,staticNetSingle,public,mobile,agent,resell,四川,电信,北京,jarvis.C,vm,false,on,0.8621
node_000745,77882,pcdn,server,staticNetSingle,public,multi,self,direct,四川,联通,广州,jarvis.B,host,false,off,0.1212
node_000746,10001,egress,vm,staticNetSingle,symmetric,telecom,agent,resell,浙江,移动,杭州,jarvis.C,vm,true,on,0.3597
node_000747,30003,egress,box,staticNetSingle,symmetric,mobile,agent,resell,北京,电信,成都,jarvis.B,host,false,on,0.9666
node_000748,10001,idc,server,pppoe,fullcone,unicom,agent,resell,四川,移动,北京,jarvis.C,vm,false,on,0.1653
node_000749,77882,egress,vm,staticNetSingle,symmetric,multi,self,direct,北京,联通,成都,jarvis.B,host,false,off,0.6121
node_000750,30003,idc,server,dhcp,public,mobile,agent,direct,北京,联通,广州,jarvis.C,vm,false,on,0.3739
node_000751,77882,pcdn,vm,staticNetSingle,symmetric,multi,self,resell,北京,联通,广州,jarvis.B,host,true,off,0.5493
node_000752,30003,pcdn,server,pppoe,fullcone,telecom,agent,resell,浙江,移动,杭州,jarvis.A,vm,false,on,0.7442
node_000753,20002,pcdn,server,dhcp,fullcone,telecom,self,resell,四川,联通,北京,jarvis.A,host,false,on,0.6447
node_000754,77882,egress,server,dhcp,symmetric,mobile,agent,resell,北京,电信,北京,jarvis.C,host,false,on,0.2763
node_000755,10001,egress,server,staticNetSingle,fullcone,mobile,agent,resell,北京,联通,广州,jarvis.A,host,true,off,0.2805
node_000756,10001,egress,server,pppoe,symmetric,mobile,self,resell,广东,移动,武汉,jarvis.B,vm,true,on,0.6444
node_000757,20002,idc,server,dhcp,symmetric,unicom,agent,resell,广东,电信,武汉,jarvis.C,host,false,on,0.5277
node_000758,10001,idc,server,dhcp,fullcone,multi,self,direct,北京,联通,武汉,jarvis.A,host,false,on,0.9397
node_000759,10001,pcdn,vm,pppoe,fullcone,multi,self,direct,北京,联通,武汉,jarvis.C,host,true,on,0.3188
node_000760,30003,idc,vm,dhcp,public,unicom,self,resell,湖北,电信,广州,jarvis.A,host,true,off,0.9034
node_000761,77882,egress,server,pppoe,symmetric,telecom,self,resell,湖北,联通,北京,jarvis.C,vm,true,off,0.254
node_000762,30003,idc,box,pppoe,fullcone,multi,self,resell,湖北,移动,武汉,jarvis.A,host,true,on,0.4605
node_000763,30003,egress,vm,pppoe,public,multi,agent,direct,北京,电信,杭州,jarvis.B,vm,true,on,0.3062
node_000764,77882,idc,server,dhcp,fullcone,multi,self,resell,四川,移动,成都,jarvis.B,vm,false,on,0.185
node_000765,20002,idc,box,pppoe,symmetric,multi,self,direct,四川,电信,北京,jarvis.C,vm,false,on,0.7925
node_000766,77882,pcdn,vm,pppoe,public,unicom,self,resell,广东,联通,广州,jarvis.A,host,false,off,0.5466
node_000767,20002,egress,vm,pppoe,public,telecom,self,direct,北京,电信,武汉,jarvis.C,host,false,on,0.5823
node_000768,10001,pcdn,box,dhcp,symmetric,unicom,agent,resell,浙江,移动,武汉,jarvis.B,host,true,on,0.8283
node_000769,10001,idc,vm,staticNetSingle,symmetric,mobile,agent,resell,浙江,电信,杭州,jarvis.A,vm,false,on,0.2275
node_000770,20002,idc,server,dhcp,public,multi,self,direct,广东,电信,成都,jarvis.A,vm,false,on,0.4596
node_000771,10001,idc,vm,dhcp,fullcone,unicom,agent,direct,湖北,联通,成都,jarvis.B,host,false,off,0.1847
node_000772,30003,pcdn,box,dhcp,symmetric,multi,self,resell,浙江,电信,杭州,jarvis.C,vm,true,on,0.7542
node_000773,30003,egress,vm,pppoe,symmetric,multi,agent,resell,广东,移动,成都,jarvis.A,host,true,on,0.4779
node_000774,10001,pcdn,box,staticNetSingle,symmetric,mobile,self,direct,北京,联通,成都,jarvis.B,vm,false,off,0.9486
node_000775,20002,idc,server,staticNetSingle,symmetric,multi,self,resell,北京,联通,武汉,jarvis.A,host,true,on,0.9694
node_000776,10001,egress,vm,dhcp,symmetric,telecom,agent,direct,四川,联通,杭州,jarvis.B,vm,true,on,0.7502
node_000777,20002,egress,vm,dhcp,public,unicom,self,direct,广东,电信,成都,jarvis.B,vm,false,on,0.464
node_000778,77882,pcdn,server,staticNetSingle,fullcone,telecom,agent,resell,浙江,电信,北京,jarvis.C,vm,true,off,0.1907
node_000779,30003,egress,vm,dhcp,symmetric,telecom,agent,resell,广东,联通,广州,jarvis.C,vm,true,off,0.1133
node_000780,30003,pcdn,box,staticNetSingle,symmetric,multi,self,resell,广东,联通,成都,jarvis.C,host,true,off,0.2651
node_000781,30003,pcdn,vm,pppoe,fullcone,telecom,self,resell,湖北,电信,武汉,jarvis.C,host,true,on,0.314
node_000782,30003,egress,box,pppoe,public,unicom,self,resell,广东,联通,北京,jarvis.C,vm,false,on,0.4065
node_000783,77882,pcdn,server,staticNetSingle,symmetric,telecom,self,resell,北京,电信,广州,jarvis.C,vm,true,off,0.8961
node_000784,20002,pcdn,server,staticNetSingle,public,mobile,agent,resell,湖北,联通,广州,jarvis.B,host,false,off,0.6395
node_000785,10001,pcdn,box,pppoe,symmetric,telecom,self,resell,北京,电信,武汉,jarvis.B,vm,false,on,0.1308
node_000786,77882,pcdn,box,pppoe,fullcone,unicom,agent,resell,湖北,电信,北京,jarvis.C,vm,false,on,0.3093
node_000787,30003,pcdn,vm,pppoe,symmetric,telecom,self,resell,四川,移动,武汉,jarvis.B,vm,false,on,0.1141
node_000788,10001,pcdn,vm,pppoe,public,mobile,self,resell,北京,联通,杭州,jarvis.C,vm,false,on,0.9225
node_000789,10001,pcdn,vm,dhcp,symmetric,multi,agent,resell,浙江,移动,北京,jarvis.A,vm,false,off,0.3445
node_000790,10001,idc,vm,dhcp,public,mobile,agent,resell,湖北,电信,北京,jarvis.B,host,true,off,0.7139
node_000791,20002,egress,server,pppoe,public,unicom,self,resell,四川,移动,广州,jarvis.A,vm,false,on,0.7767
node_000792,20002,idc,server,dhcp,symmetric,telecom,self,resell,广东,联通,武汉,jarvis.A,host,true,on,0.1281
node_000793,77882,egress,server,pppoe,symmetric,telecom,agent,resell,四川,电信,武汉,jarvis.C,host,false,on,0.2455
node_000794,30003,idc,server,dhcp,fullcone,unicom,agent,resell,湖北,联通,武汉,jarvis.B,vm,false,on,0.5596
node_000795,10001,idc,server,staticNetSingle,symmetric,unicom,agent,direct,北京,电信,武汉,jarvis.A,host,true,on,0.2332
node_000796,20002,egress,server,pppoe,symmetric,unicom,self,direct,湖北,联通,杭州,jarvis.B,host,false,on,0.8339
node_000797,20002,egress,box,dhcp,public,mobile,agent,resell,湖北,电信,成都,jarvis.A,vm,false,off,0.6474
node_000798,77882,pcdn,server,pppoe,symmetric,telecom,self,resell,广东,联通,成都,jarvis.B,host,false,off,0.8835
node_000799,30003,idc,server,pppoe,symmetric,multi,agent,direct,浙江,电信,广州,jarvis.C,vm,false,on,0.3519
node_000800,20002,pcdn,server,pppoe,symmetric,telecom,self,resell,四川,移动,北京,jarvis.B,host,true,on,0.5832
node_000801,10001,pcdn,server,pppoe,public,multi,self,direct,广东,移动,杭州,jarvis.C,vm,false,on,0.2989
node_000802,77882,egress,box,dhcp,public,telecom,agent,direct,广东,联通,武汉,jarvis.B,host,true,on,0.3022
node_000803,20002,pcdn,server,pppoe,symmetric,telecom,agent,direct,湖北,电信,成都,jarvis.A,host,false,off,0.2601
node_000804,30003,pcdn,server,dhcp,symmetric,unicom,self,direct,北京,电信,武汉,jarvis.A,vm,true,on,0.5882
node_000805,77882,idc,box,pppoe,public,multi,self,resell,浙江,电信,成都,jarvis.B,vm,false,off,0.7117
node_000806,77882,idc,server,staticNetSingle,fullcone,unicom,self,resell,广东,移动,武汉,jarvis.C,host,true,on,0.5166
node_000807,10001,idc,box,dhcp,public,telecom,self,direct,浙江,联通,北京,jarvis.A,vm,false,off,0.1704
node_000808,20002,pcdn,box,dhcp,fullcone,telecom,self,resell,湖北,联通,武汉,jarvis.C,vm,false,off,0.6255
node_000809,77882,egress,server,staticNetSingle,public,unicom,agent,resell,四川,电信,杭州,jarvis.B,host,false,off,0.9156
node_000810,10001,egress,server,staticNetSingle,fullcone,multi,self,direct,四川,电信,武汉,jarvis.A,host,false,on,0.8458
node_000811,20002,idc,server,staticNetSingle,public,multi,agent,direct,北京,联通,广州,jarvis.C,vm,false,off,0.5754
node_000812,10001,egress,vm,pppoe,public,telecom,agent,direct,浙江,联通,杭州,jarvis.A,vm,false,on,0.6426
node_000813,30003,pcdn,box,staticNetSingle,symmetric,mobile,agent,direct,广东,移动,北京,jarvis.B,host,false,off,0.5442
node_000814,10001,pcdn,box,dhcp,symmetric,mobile,self,resell,广东,移动,杭州,jarvis.B,vm,true,on,0.6308
node_000815,77882,egress,box,staticNetSingle,symmetric,mobile,agent,resell,广东,电信,成都,jarvis.B,vm,true,on,0.8307
node_000816,20002,pcdn,box,dhcp,symmetric,telecom,agent,direct,四川,联通,北京,jarvis.A,host,false,on,0.8566
node_000817,30003,idc,server,staticNetSingle,public,unicom,self,resell,广东,联通,成都,jarvis.A,vm,true,on,0.5781
node_000818,10001,egress,box,staticNetSingle,symmetric,telecom,self,resell,湖北,电信,杭州,jarvis.A,vm,true,off,0.4701
node_000819,10001,egress,server,dhcp,fullcone,multi,agent,direct,广东,电信,成都,jarvis.B,host,false,off,0.6742
node_000820,10001,egress,server,dhcp,symmetric,unicom,agent,direct,浙江,移动,武汉,jarvis.A,host,false,off,0.7796
node_000821,77882,egress,box,dhcp,public,unicom,agent,direct,浙江,联通,广州,jarvis.C,vm,true,off,0.5779
node_000822,30003,egress,vm,dhcp,public,unicom,agent,direct,浙江,电信,杭州,jarvis.B,host,false,on,0.6217
node_000823,30003,egress,box,dhcp,public,mobile,agent,resell,湖北,联通,武汉,jarvis.A,vm,true,on,0.744
node_000824,20002,idc,server,staticNetSingle,fullcone,multi,self,resell,浙江,联通,武汉,jarvis.B,vm,true,on,0.169
node_000825,10001,egress,box,pppoe,symmetric,unicom,self,direct,湖北,电信,杭州,jarvis.C,host,false,on,0.2427
node_000826,10001,egress,vm,staticNetSingle,fullcone,multi,self,resell,北京,联通,广州,jarvis.B,host,true,off,0.2433
node_000827,77882,egress,server,pppoe,public,multi,agent,direct,北京,移动,杭州,jarvis.C,host,false,off,0.6862
node_000828,77882,idc,box,staticNetSingle,symmetric,telecom,agent,resell,湖北,联通,成都,jarvis.C,vm,false,on,0.3086
node_000829,20002,pcdn,server,dhcp,fullcone,telecom,agent,resell,广东,联通,成都,jarvis.C,host,true,off,0.6939
node_000830,77882,egress,server,dhcp,symmetric,mobile,self,resell,湖北,移动,成都,jarvis.C,vm,true,on,0.8791
node_000831,30003,egress,vm,pppoe,fullcone,unicom,agent,resell,湖北,联通,广州,jarvis.C,vm,false,on,0.8743
node_000832,77882,egress,server,dhcp,fullcone,telecom,agent,resell,浙江,电信,成都,jarvis.B,host,false,on,0.936
node_000833,20002,pcdn,box,staticNetSingle,fullcone,telecom,self,resell,四川,移动,武汉,jarvis.B,host,true,off,0.81
node_000834,20002,pcdn,server,staticNetSingle,public,multi,agent,direct,北京,移动,成都,jarvis.C,host,true,off,0.9834
node_000835,20002,egress,vm,pppoe,symmetric,telecom,agent,resell,湖北,电信,北京,jarvis.B,vm,false,on,0.2703
node_000836,10001,egress,server,dhcp,fullcone,mobile,self,direct,浙江,移动,北京,jarvis.B,vm,false,off,0.1746
node_000837,77882,idc,server,pppoe,public,multi,self,direct,广东,移动,北京,jarvis.C,vm,false,off,0.8713
node_000838,77882,idc,vm,staticNetSingle,fullcone,unicom,self,direct,北京,移动,杭州,jarvis.A,vm,true,off,0.8686
node_000839,30003,idc,box,dhcp,public,unicom,agent,direct,四川,电信,武汉,jarvis.A,vm,false,on,0.3196
node_000840,77882,idc,box,dhcp,public,multi,agent,resell,湖北,移动,武汉,jarvis.B,vm,false,on,0.5018
node_000841,10001,idc,server,pppoe,symmetric,multi,agent,direct,浙江,联通,北京,jarvis.A,vm,true,on,0.3727
node_000842,10001,pcdn,server,staticNetSingle,symmetric,unicom,agent,direct,广东,联通,成都,jarvis.B,vm,true,off,0.6756
node_000843,77882,pcdn,vm,dhcp,public,multi,agent,direct,北京,移动,广州,jarvis.B,host,true,on,0.3175
node_000844,30003,idc,server,dhcp,fullcone,mobile,self,direct,北京,电信,北京,jarvis.C,vm,false,on,0.6757
node_000845,30003,egress,server,staticNetSingle,public,multi,agent,direct,广东,联通,武汉,jarvis.A,host,true,on,0.5953
node_000846,77882,idc,box,staticNetSingle,symmetric,unicom,self,direct,北京,电信,杭州,jarvis.A,host,false,on,0.3665
node_000847,77882,idc,box,pppoe,symmetric,telecom,self,resell,北京,联通,武汉,jarvis.B,vm,false,off,0.733
node_000848,77882,egress,box,staticNetSingle,fullcone,telecom,self,resell,浙江,电信,广州,jarvis.B,host,false,on,0.4374
node_000849,77882,pcdn,server,dhcp,symmetric,unicom,agent,resell,湖北,联通,武汉,jarvis.C,vm,false,off,0.8671
node_000850,30003,egress,server,staticNetSingle,public,multi,self,resell,湖北,联通,北京,jarvis.B,host,false,on,0.1917
node_000851,77882,idc,server,pppoe,fullcone,multi,agent,resell,湖北,联通,杭州,jarvis.C,host,false,on,0.5745
node_000852,20002,idc,server,dhcp,fullcone,telecom,self,resell,广东,电信,武汉,jarvis.C,vm,true,off,0.1663
node_000853,30003,egress,server,pppoe,fullcone,telecom,self,direct,浙江,联通,武汉,jarvis.C,host,false,off,0.4034
node_000854,77882,idc,vm,dhcp,fullcone,mobile,self,direct,广东,移动,成都,jarvis.C,vm,true,off,0.7013
node_000855,30003,pcdn,vm,dhcp,fullcone,mobile,agent,resell,四川,联通,北京,jarvis.C,vm,false,on,0.4918
node_000856,20002,pcdn,box,pppoe,public,mobile,self,resell,广东,电信,北京,jarvis.B,vm,false,off,0.5534
node_000857,30003,egress,vm,staticNetSingle,symmetric,telecom,agent,resell,湖北,移动,北京,jarvis.A,vm,false,off,0.4634
node_000858,30003,pcdn,server,dhcp,symmetric,telecom,self,resell,湖北,电信,成都,jarvis.C,vm,false,on,0.9858
node_000859,20002,pcdn,box,staticNetSingle,symmetric,telecom,self,resell,浙江,联通,广州,jarvis.C,host,true,on,0.6025
node_000860,10001,idc,vm,dhcp,public,unicom,agent,resell,湖北,移动,广州,jarvis.B,vm,true,off,0.7176
node_000861,30003,egress,vm,dhcp,public,telecom,self,resell,北京,电信,北京,jarvis.A,host,true,off,0.8485
node_000862,30003,pcdn,box,staticNetSingle,symmetric,multi,self,direct,湖北,联通,武汉,jarvis.C,vm,false,off,0.8464
node_000863,20002,egress,vm,dhcp,public,mobile,self,direct,四川,联通,杭州,jarvis.C,vm,false,off,0.3714
node_000864,77882,egress,box,pppoe,public,telecom,self,resell,浙江,移动,北京,jarvis.A,host,true,on,0.8774
node_000865,10001,egress,box,dhcp,fullcone,telecom,agent,resell,四川,联通,广州,jarvis.C,vm,false,off,0.8013
node_000866,20002,idc,box,staticNetSingle,symmetric,mobile,self,resell,四川,电信,广州,jarvis.A,host,false,off,0.4816
node_000867,30003,egress,server,dhcp,symmetric,telecom,self,resell,广东,电信,成都,jarvis.B,host,false,off,0.1019
node_000868,30003,egress,vm,dhcp,fullcone,unicom,self,resell,湖北,联通,北京,jarvis.B,host,true,off,0.3263
node_000869,20002,pcdn,box,pppoe,fullcone,multi,agent,direct,浙江,移动,成都,jarvis.B,host,false,on,0.3439
node_000870,77882,pcdn,vm,pppoe,symmetric,telecom,agent,resell,四川,电信,成都,jarvis.B,vm,false,off,0.3207
node_000871,77882,idc,vm,dhcp,symmetric,telecom,agent,direct,北京,移动,杭州,jarvis.A,host,true,off,0.2093
node_000872,20002,egress,vm,staticNetSingle,fullcone,multi,self,direct,四川,移动,武汉,jarvis.C,vm,true,off,0.5736
node_000873,77882,egress,vm,dhcp,public,unicom,agent,direct,湖北,电信,成都,jarvis.B,host,false,off,0.7285
node_000874,20002,idc,vm,dhcp,fullcone,mobile,self,resell,四川,联通,广州,jarvis.B,vm,false,on,0.4398
node_000875,20002,pcdn,box,staticNetSingle,public,mobile,agent,resell,湖北,移动,广州,jarvis.C,vm,false,on,0.6117
node_000876,30003,egress,server,pppoe,fullcone,unicom,self,resell,浙江,联通,成都,jarvis.A,vm,true,off,0.8229
node_000877,20002,idc,vm,dhcp,public,telecom,self,direct,广东,移动,北京,jarvis.C,vm,false,off,0.54
node_000878,20002,pcdn,vm,staticNetSingle,symmetric,unicom,agent,resell,湖北,移动,广州,jarvis.A,vm,true,on,0.6304
node_000879,30003,pcdn,box,pppoe,public,unicom,agent,resell,北京,移动,杭州,jarvis.A,host,false,off,0.6061
node_000880,20002,pcdn,server,dhcp,public,unicom,agent,direct,北京,联通,成都,jarvis.C,vm,true,on,0.3729
node_000881,10001,pcdn,server,pppoe,fullcone,multi,agent,direct,四川,联通,北京,jarvis.C,vm,true,off,0.5938
node_000882,20002,pcdn,box,staticNetSingle,fullcone,unicom,self,resell,浙江,移动,广州,jarvis.B,vm,true,on,0.651
node_000883,77882,idc,vm,staticNetSingle,symmetric,mobile,self,resell,广东,移动,广州,jarvis.B,host,false,off,0.1574
node_000884,30003,idc,box,staticNetSingle,public,unicom,agent,direct,广东,移动,杭州,jarvis.C,vm,false,off,0.383
node_000885,30003,pcdn,server,dhcp,public,unicom,self,resell,浙江,联通,杭州,jarvis.C,vm,true,on,0.8761
node_000886,10001,egress,box,pppoe,fullcone,multi,agent,direct,广东,联通,北京,jarvis.C,vm,false,on,0.4666
node_000887,30003,idc,box,dhcp,symmetric,multi,agent,direct,湖北,联通,武汉,jarvis.C,vm,true,on,0.3762
node_000888,10001,idc,vm,dhcp,public,mobile,self,direct,北京,电信,北京,jarvis.A,host,false,on,0.9163
node_000889,20002,pcdn,vm,dhcp,public,mobile,self,resell,广东,移动,成都,jarvis.B,vm,false,on,0.3345
node_000890,20002,egress,vm,dhcp,fullcone,mobile,self,direct,四川,移动,杭州,jarvis.B,host,false,on,0.2561
node_000891,30003,egress,vm,dhcp,fullcone,unicom,agent,resell,湖北,联通,北京,jarvis.A,host,true,off,0.1719
node_000892,30003,idc,box,pppoe,symmetric,multi,self,resell,北京,联通,杭州,jarvis.C,host,false,off,0.281
node_000893,20002,idc,server,pppoe,public,unicom,agent,resell,北京,移动,武汉,jarvis.C,vm,true,off,0.3749
node_000894,10001,pcdn,vm,pppoe,symmetric,mobile,self,direct,广东,联通,北京,jarvis.B,vm,true,off,0.3123
node_000895,20002,pcdn,box,pppoe,fullcone,telecom,agent,resell,北京,联通,广州,jarvis.B,host,false,off,0.5991
node_000896,10001,egress,vm,dhcp,fullcone,multi,self,resell,浙江,联通,武汉,jarvis.C,host,true,on,0.9853
node_000897,10001,pcdn,server,pppoe,symmetric,unicom,agent,direct,湖北,电信,北京,jarvis.C,host,true,off,0.4382
node_000898,77882,pcdn,vm,staticNetSingle,fullcone,telecom,agent,resell,广东,电信,广州,jarvis.C,vm,true,on,0.9193
node_000899,10001,egress,server,dhcp,symmetric,unicom,agent,resell,北京,电信,广州,jarvis.B,host,false,off,0.3617
node_000900,77882,egress,box,staticNetSingle,symmetric,unicom,agent,resell,四川,联通,杭州,jarvis.C,host,true,on,0.8003
