node_id,business,online_time,cum_cost_7d,cum_revenue_7d
node_000460,tencent_video,1671250,826.33,1334.28
node_000460,iqiyi,1671250,668.65,1100.28
node_000460,bilibili,1671250,849.48,1129.39
node_000460,netease,1671250,606.86,995.35
node_000460,default,1671250,568.64,712.73
node_000461,kuaishou,1235211,1497.75,1893.01
node_000461,douyin,1235211,1252.62,2017.65
node_000461,tencent_video,1235211,1187.06,2081.44
node_000461,iqiyi,1235211,989.16,1878.37
node_000461,bilibili,1235211,1123.5,1764.05
node_000461,netease,1235211,828.9,1473.1
node_000461,default,1235211,795.52,1034.39
node_000462,kuaishou,1540963,629.25,742.01
node_000462,douyin,1540963,559.69,782.92
node_000462,tencent_video,1540963,541.01,867.57
node_000462,iqiyi,1540963,469.87,724.34
node_000462,bilibili,1540963,527.64,749.83
node_000462,netease,1540963,398.98,631.45
node_000462,default,1540963,319.87,416.31
node_000463,kuaishou,1682230,1468.08,1807.78
node_000463,douyin,1682230,1413.07,1938.94
node_000463,tencent_video,1682230,1094.75,2623.06
node_000463,iqiyi,1682230,1017.58,2180.74
node_000463,bilibili,1682230,1230.74,1811.2
node_000463,netease,1682230,900.37,1383.57
node_000463,default,1682230,723.15,1002.96
node_000464,kuaishou,2071752,752.38,958.12
node_000464,douyin,2071752,711.57,1009.1
node_000464,tencent_video,2071752,620.19,1141.54
node_000464,iqiyi,2071752,549.33,1067.37
node_000464,bilibili,2071752,675.4,995.17
node_000464,netease,2071752,501.16,786.26
node_000464,default,2071752,423.95,509.67
node_000465,kuaishou,381182,811.69,1140.35
node_000465,douyin,381182,783.76,1152.66
node_000465,tencent_video,381182,736.34,1417.31
node_000465,iqiyi,381182,607.97,1118.87
node_000465,bilibili,381182,752.42,1107.37
node_000465,netease,381182,504.88,908.69
node_000465,default,381182,550.98,649.5
node_000466,kuaishou,775494,1356.04,1878.01
node_000466,douyin,775494,1244.98,1956.9
node_000466,tencent_video,775494,1117.61,2414.03
node_000466,iqiyi,775494,886.28,2415.08
node_000466,bilibili,775494,1147.82,1733.63
node_000466,netease,775494,928.26,1597.4
node_000466,default,775494,800.67,1155.56
node_000467,kuaishou,2690,724.65,1026.58
node_000467,douyin,2690,717.13,1044.07
node_000467,tencent_video,2690,603.33,1100.12
node_000467,iqiyi,2690,575.65,1021.22
node_000467,bilibili,2690,584.94,944.86
node_000467,netease,2690,505.11,837.59
node_000467,default,2690,430.9,553.56
node_000468,kuaishou,1229677,1131.65,1462.66
node_000468,douyin,1229677,1173.08,1681.42
node_000468,tencent_video,1229677,1039.72,2434.05
node_000468,iqiyi,1229677,902.07,2089.86
node_000468,bilibili,1229677,1081.85,1517.06
node_000468,netease,1229677,833.07,1399.98
node_000468,default,1229677,680.19,861.57
node_000469,kuaishou,342273,718.52,980.75
node_000469,douyin,342273,687.95,1104.92
node_000469,tencent_video,342273,619.75,1197.37
node_000469,iqiyi,342273,566.06,979.12
node_000469,bilibili,342273,657.64,970.37
node_000469,netease,342273,520.29,809.92
node_000469,default,342273,409.63,537.34
node_000470,kuaishou,673703,1790.45,2033.38
node_000470,douyin,673703,1398.71,2161.71
node_000470,tencent_video,673703,1077.43,2179.19
node_000470,iqiyi,673703,983.66,2029.2
node_000470,bilibili,673703,1209.55,1889.33
node_000470,netease,673703,960.89,1559.18
node_000470,default,673703,815.27,1058.23
node_000471,kuaishou,2210789,1073.36,1301.24
node_000471,douyin,2210789,906.06,1424.55
node_000471,tencent_video,2210789,888.93,1551.47
node_000471,iqiyi,2210789,792.55,1267.21
node_000471,bilibili,2210789,933.4,1204.05
node_000471,netease,2210789,704.08,1097.19
node_000471,default,2210789,625.74,753.34
node_000472,kuaishou,2237369,1276.19,1294.05
node_000472,douyin,2237369,1211.6,1697.11
node_000472,tencent_video,2237369,858.26,2171.4
node_000472,iqiyi,2237369,734.28,1781.52
node_000472,bilibili,2237369,1071.41,1354.59
node_000472,netease,2237369,750.88,1215.27
node_000472,default,2237369,597.94,829.3
node_000473,kuaishou,664295,1582.1,1844.62
node_000473,douyin,664295,1453.53,2044.78
node_000473,tencent_video,664295,1161.69,2795.97
node_000473,iqiyi,664295,1019.09,2524.88
node_000473,bilibili,664295,1250.59,1845.24
node_000473,netease,664295,934.75,1787.49
node_000473,default,664295,911.19,1078.82
node_000474,kuaishou,1703736,1266.18,1785.84
node_000474,douyin,1703736,1145.03,2081.09
node_000474,tencent_video,1703736,1055.19,2069.36
node_000474,iqiyi,1703736,925.16,1779.41
node_000474,bilibili,1703736,1117.12,1489.84
node_000474,netease,1703736,859.55,1405.0
node_000474,default,1703736,791.04,1039.13
node_000475,kuaishou,2248637,1006.13,998.83
node_000475,douyin,2248637,960.57,1208.8
node_000475,tencent_video,2248637,719.09,1389.6
node_000475,iqiyi,2248637,607.35,1282.14
node_000475,bilibili,2248637,762.34,969.19
node_000475,netease,2248637,544.52,811.86
node_000475,default,2248637,510.42,567.09
node_000476,kuaishou,219464,869.88,1056.43
node_000476,douyin,219464,889.21,1114.08
node_000476,tencent_video,219464,662.51,1560.79
node_000476,iqiyi,219464,655.17,1440.11
node_000476,bilibili,219464,666.68,1042.77
node_000476,netease,219464,581.7,940.17
node_000476,default,219464,450.57,632.21
node_000477,kuaishou,379220,1274.19,1399.13
node_000477,douyin,379220,1132.58,1505.77
node_000477,tencent_video,379220,923.5,1594.03
node_000477,iqiyi,379220,822.17,1524.02
node_000477,bilibili,379220,930.29,1326.58
node_000477,netease,379220,764.5,1081.1
node_000477,default,379220,681.43,798.84
node_000478,kuaishou,1504579,1041.9,1087.25
node_000478,douyin,1504579,943.58,1356.39
node_000478,tencent_video,1504579,829.54,1398.82
node_000478,iqiyi,1504579,700.15,1362.62
node_000478,bilibili,1504579,886.36,1157.13
node_000478,netease,1504579,641.13,968.92
node_000478,default,1504579,577.53,696.3
node_000479,kuaishou,429162,948.21,1358.03
node_000479,douyin,429162,951.59,1426.67
node_000479,tencent_video,429162,813.36,1920.24
node_000479,iqiyi,429162,789.39,1604.63
node_000479,bilibili,429162,830.02,1223.88
node_000479,netease,429162,729.84,1024.23
node_000479,default,429162,648.67,773.07
node_000480,kuaishou,1682474,1125.78,1297.43
node_000480,douyin,1682474,995.01,1365.93
node_000480,tencent_video,1682474,823.87,1743.86
node_000480,iqiyi,1682474,856.68,1531.85
node_000480,bilibili,1682474,803.68,1264.02
node_000480,netease,1682474,746.15,1106.55
node_000480,default,1682474,638.85,764.59
node_000481,kuaishou,2129817,1213.57,1215.22
node_000481,douyin,2129817,1018.67,1295.74
node_000481,tencent_video,2129817,765.88,1433.48
node_000481,iqiyi,2129817,788.61,1128.75
node_000481,bilibili,2129817,865.26,1141.03
node_000481,netease,2129817,661.3,1022.0
node_000481,default,2129817,621.15,658.87
node_000482,kuaishou,1772173,680.4,719.24
node_000482,douyin,1772173,664.74,854.24
node_000482,tencent_video,1772173,492.66,859.61
node_000482,iqiyi,1772173,499.26,772.55
node_000482,bilibili,1772173,541.28,701.94
node_000482,netease,1772173,435.11,637.18
node_000482,default,1772173,380.36,425.45
node_000483,kuaishou,2163938,1197.96,1488.71
node_000483,douyin,2163938,1206.6,1586.43
node_000483,tencent_video,2163938,1039.56,1792.4
node_000483,iqiyi,2163938,818.88,1566.49
node_000483,bilibili,2163938,1018.71,1356.83
node_000483,netease,2163938,788.18,1276.1
node_000483,default,2163938,687.14,836.32
node_000484,kuaishou,455714,1121.61,1333.56
node_000484,douyin,455714,971.8,1462.36
node_000484,tencent_video,455714,813.89,1564.0
node_000484,iqiyi,455714,747.48,1343.14
node_000484,bilibili,455714,1061.22,1243.46
node_000484,netease,455714,671.85,1062.37
node_000484,default,455714,598.52,699.62
node_000485,kuaishou,633755,980.53,1139.23
node_000485,douyin,633755,939.06,1317.97
node_000485,tencent_video,633755,839.93,1370.34
node_000485,iqiyi,633755,683.92,1249.26
node_000485,bilibili,633755,911.04,1083.72
node_000485,netease,633755,624.18,1010.12
node_000485,default,633755,553.83,658.2
node_000486,kuaishou,277827,1426.9,1794.98
node_000486,douyin,277827,1211.82,2081.55
node_000486,tencent_video,277827,1170.37,2353.44
node_000486,iqiyi,277827,1055.25,1977.22
node_000486,bilibili,277827,1240.91,1922.44
node_000486,netease,277827,949.7,1534.71
node_000486,default,277827,762.77,1038.53
node_000487,kuaishou,1189389,1372.7,1576.27
node_000487,douyin,1189389,1331.14,1731.2
node_000487,tencent_video,1189389,1019.52,2413.28
node_000487,iqiyi,1189389,893.44,1903.15
node_000487,bilibili,1189389,1000.39,1539.23
node_000487,netease,1189389,771.21,1313.04
node_000487,default,1189389,782.57,878.24
node_000488,kuaishou,1078782,1391.92,1696.17
node_000488,douyin,1078782,1274.08,1895.59
node_000488,tencent_video,1078782,1034.1,2222.62
node_000488,iqiyi,1078782,950.2,1893.06
node_000488,bilibili,1078782,1046.25,1698.57
node_000488,netease,1078782,814.52,1403.82
node_000488,default,1078782,842.16,1059.67
node_000489,kuaishou,2297867,629.24,789.12
node_000489,douyin,2297867,569.21,874.56
node_000489,tencent_video,2297867,554.41,865.96
node_000489,iqiyi,2297867,461.37,825.3
node_000489,bilibili,2297867,576.81,801.43
node_000489,netease,2297867,421.45,625.96
node_000489,default,2297867,356.53,456.36
node_000490,kuaishou,952019,985.94,1284.44
node_000490,douyin,952019,937.84,1354.22
node_000490,tencent_video,952019,869.68,1763.23
node_000490,iqiyi,952019,768.82,1607.01
node_000490,bilibili,952019,896.07,1185.55
node_000490,netease,952019,662.21,970.41
node_000490,default,952019,612.11,738.07
node_000491,kuaishou,2068828,874.88,1191.06
node_000491,douyin,2068828,945.42,1200.97
node_000491,tencent_video,2068828,661.67,1346.5
node_000491,iqiyi,2068828,655.8,1126.91
node_000491,bilibili,2068828,650.08,1213.6
node_000491,netease,2068828,557.89,951.85
node_000491,default,2068828,475.72,672.26
node_000492,kuaishou,1347764,880.64,1123.38
node_000492,douyin,1347764,874.84,1194.41
node_000492,tencent_video,1347764,809.95,1373.58
node_000492,iqiyi,1347764,709.93,1094.53
node_000492,bilibili,1347764,876.74,1046.55
node_000492,netease,1347764,647.98,909.7
node_000492,default,1347764,554.21,707.74
node_000493,kuaishou,2052497,1054.52,1214.94
node_000493,douyin,2052497,1009.23,1372.35
node_000493,tencent_video,2052497,903.18,1373.71
node_000493,iqiyi,2052497,717.56,1170.64
node_000493,bilibili,2052497,946.43,1241.85
node_000493,netease,2052497,724.94,986.59
node_000493,default,2052497,589.99,716.47
node_000494,kuaishou,346353,1094.0,1271.65
node_000494,douyin,346353,1063.53,1591.05
node_000494,tencent_video,346353,985.45,1546.48
node_000494,iqiyi,346353,906.45,1365.11
node_000494,bilibili,346353,907.84,1305.1
node_000494,netease,346353,783.88,1157.78
node_000494,default,346353,635.95,776.12
node_000495,kuaishou,2337865,790.98,1016.38
node_000495,douyin,2337865,781.25,1265.29
node_000495,tencent_video,2337865,695.09,1302.05
node_000495,iqiyi,2337865,615.67,1104.14
node_000495,bilibili,2337865,707.38,939.75
node_000495,netease,2337865,499.94,899.62
node_000495,default,2337865,531.04,587.32
node_000496,kuaishou,986673,1257.58,1403.04
node_000496,douyin,986673,1162.0,1757.84
node_000496,tencent_video,986673,1000.5,1750.3
node_000496,iqiyi,986673,865.63,1778.69
node_000496,bilibili,986673,1050.85,1546.8
node_000496,netease,986673,773.51,1294.84
node_000496,default,986673,659.38,919.91
node_000497,kuaishou,620017,1420.75,1674.76
node_000497,douyin,620017,1276.06,2116.36
node_000497,tencent_video,620017,1094.62,2086.48
node_000497,iqiyi,620017,911.35,1894.99
node_000497,bilibili,620017,1210.48,1681.61
node_000497,netease,620017,902.98,1399.25
node_000497,default,620017,777.1,1005.27
node_000498,kuaishou,1050066,738.83,1024.68
node_000498,douyin,1050066,672.43,1211.23
node_000498,tencent_video,1050066,608.28,1255.66
node_000498,iqiyi,1050066,601.59,1102.11
node_000498,bilibili,1050066,621.41,933.69
node_000498,netease,1050066,538.14,799.38
node_000498,default,1050066,466.55,575.27
node_000499,kuaishou,1698817,1521.79,1620.75
node_000499,douyin,1698817,1456.88,1953.76
node_000499,tencent_video,1698817,1074.94,2622.29
node_000499,iqiyi,1698817,979.73,2068.51
node_000499,bilibili,1698817,1086.5,1799.08
node_000499,netease,1698817,877.87,1330.29
node_000499,default,1698817,778.4,996.56
node_000500,kuaishou,1700708,1084.98,891.58
node_000500,douyin,1700708,936.17,1126.67
node_000500,tencent_video,1700708,698.19,1237.18
node_000500,iqiyi,1700708,640.44,1088.59
node_000500,bilibili,1700708,696.35,972.4
node_000500,netease,1700708,572.25,859.66
node_000500,default,1700708,510.13,609.67
node_000501,kuaishou,247120,726.57,884.94
node_000501,douyin,247120,614.73,884.9
node_000501,tencent_video,247120,563.39,1179.45
node_000501,iqiyi,247120,499.37,902.88
node_000501,bilibili,247120,578.51,906.66
node_000501,netease,247120,458.28,703.8
node_000501,default,247120,434.61,527.71
node_000502,kuaishou,2354412,1023.12,1189.15
node_000502,douyin,2354412,944.86,1453.36
node_000502,tencent_video,2354412,887.9,1795.99
node_000502,iqiyi,2354412,807.12,1444.92
node_000502,bilibili,2354412,978.68,1308.95
node_000502,netease,2354412,741.69,1141.76
node_000502,default,2354412,640.15,904.74
node_000503,kuaishou,776995,1290.73,1679.58
node_000503,douyin,776995,1175.74,1868.39
node_000503,tencent_video,776995,1022.82,2095.34
node_000503,iqiyi,776995,992.71,1766.28
node_000503,bilibili,776995,1095.26,1738.96
node_000503,netease,776995,838.53,1374.35
node_000503,default,776995,752.25,961.75
node_000504,kuaishou,1373928,1224.62,1623.17
node_000504,douyin,1373928,1147.09,1854.61
node_000504,tencent_video,1373928,1001.62,2067.88
node_000504,iqiyi,1373928,962.91,1882.47
node_000504,bilibili,1373928,1099.85,1574.89
node_000504,netease,1373928,871.49,1312.52
node_000504,default,1373928,773.4,1017.04
node_000505,kuaishou,1747449,852.76,1016.27
node_000505,douyin,1747449,675.35,1114.77
node_000505,tencent_video,1747449,697.8,1379.54
node_000505,iqiyi,1747449,614.04,1185.87
node_000505,bilibili,1747449,723.45,1039.51
node_000505,netease,1747449,528.14,882.85
node_000505,default,1747449,471.37,584.31
node_000506,kuaishou,470976,873.43,983.36
node_000506,douyin,470976,792.38,1201.95
node_000506,tencent_video,470976,774.7,1455.94
node_000506,iqiyi,470976,629.26,1274.34
node_000506,bilibili,470976,802.4,991.72
node_000506,netease,470976,597.65,843.93
node_000506,default,470976,539.84,588.24
node_000507,kuaishou,327074,639.36,823.88
node_000507,douyin,327074,563.5,1008.38
node_000507,tencent_video,327074,580.45,1039.96
node_000507,iqiyi,327074,458.85,851.68
node_000507,bilibili,327074,626.95,973.54
node_000507,netease,327074,473.33,720.8
node_000507,default,327074,401.08,463.22
node_000508,kuaishou,976858,1305.0,1726.52
node_000508,douyin,976858,1150.79,1997.4
node_000508,tencent_video,976858,1064.4,2749.88
node_000508,iqiyi,976858,1046.18,2199.83
node_000508,bilibili,976858,1163.98,1947.15
node_000508,netease,976858,856.05,1546.83
node_000508,default,976858,791.82,1127.49
node_000509,kuaishou,993305,1733.54,2012.93
node_000509,douyin,993305,1417.98,2164.64
node_000509,tencent_video,993305,1169.37,2250.65
node_000509,iqiyi,993305,965.06,2031.65
node_000509,bilibili,993305,1219.68,1773.32
node_000509,netease,993305,954.52,1718.82
node_000509,default,993305,862.73,1139.35
node_000510,kuaishou,1811318,1060.84,1193.63
node_000510,douyin,1811318,902.2,1435.59
node_000510,tencent_video,1811318,827.84,1629.95
node_000510,iqiyi,1811318,778.22,1354.13
node_000510,bilibili,1811318,891.84,1287.59
node_000510,netease,1811318,707.78,1091.15
node_000510,default,1811318,623.56,759.77
node_000511,kuaishou,479448,1009.09,1276.11
node_000511,douyin,479448,924.75,1376.41
node_000511,tencent_video,479448,888.63,1650.9
node_000511,iqiyi,479448,822.55,1323.08
node_000511,bilibili,479448,894.33,1213.91
node_000511,netease,479448,688.11,985.8
node_000511,default,479448,625.69,734.15
node_000512,kuaishou,861175,1151.91,1337.97
node_000512,douyin,861175,1040.0,1628.98
node_000512,tencent_video,861175,862.35,1555.62
node_000512,iqiyi,861175,832.53,1425.5
node_000512,bilibili,861175,950.21,1280.04
node_000512,netease,861175,694.73,1191.01
node_000512,default,861175,592.12,804.38
node_000513,kuaishou,2221378,1168.63,1469.16
node_000513,douyin,2221378,1038.59,1594.62
node_000513,tencent_video,2221378,1063.2,1620.04
node_000513,iqiyi,2221378,885.53,1481.23
node_000513,bilibili,2221378,998.29,1387.67
node_000513,netease,2221378,738.05,1220.55
node_000513,default,2221378,592.06,846.47
node_000514,kuaishou,139980,1194.59,1507.17
node_000514,douyin,139980,1146.28,1664.27
node_000514,tencent_video,139980,1035.06,1857.55
node_000514,iqiyi,139980,869.96,1599.89
node_000514,bilibili,139980,915.93,1450.28
node_000514,netease,139980,708.51,1116.26
node_000514,default,139980,678.28,809.87
node_000515,kuaishou,1872482,795.99,1011.66
node_000515,douyin,1872482,664.13,1079.32
node_000515,tencent_video,1872482,597.74,1166.48
node_000515,iqiyi,1872482,526.35,1054.01
node_000515,bilibili,1872482,681.17,926.98
node_000515,netease,1872482,500.78,811.08
node_000515,default,1872482,463.4,561.21
node_000516,kuaishou,1911343,1082.4,1266.12
node_000516,douyin,1911343,938.88,1463.39
